1,589.45
1.5,236.866
2,158.34
2.5,125.488
3,106.537
3.5,93.653
4,84.0747
4.5,76.561
5,70.4553
5.5,65.3676
6,61.0474
6.5,57.3238
7,54.0754
7.5,51.2127
8,48.6683
8.5,46.3898
9,44.3363
9.5,42.4748
10,40.7787
10.5,39.2264
11,37.7996
11.5,36.4834
12,35.2649
12.5,34.1334
13,33.0797
13.5,32.0956
14,31.1745
14.5,30.3102
15,29.4976
15.5,28.7319
16,28.0092
16.5,27.3259
17,26.6786
17.5,26.0646
18,25.4813
18.5,24.9264
19,24.3979
19.5,23.8937
20,23.4123
20.5,22.9521
21,22.5117
21.5,22.0898
22,21.6853
22.5,21.297
23,20.924
23.5,20.5654
24,20.2203
24.5,19.888
25,19.5677
25.5,19.2589
26,18.9608
26.5,18.6729
27,18.3948
27.5,18.1258
28,17.8656
28.5,17.6136
29,17.3696
29.5,17.1331
30,16.9038
30.5,16.6814
31,16.4655
31.5,16.2558
32,16.0521
32.5,15.8542
33,15.6617
33.5,15.4744
34,15.2922
34.5,15.1148
35,14.9421
35.5,14.7738
36,14.6098
36.5,14.4499
37,14.2939
37.5,14.1418
38,13.9933
38.5,13.8484
39,13.7068
39.5,13.5686
40,13.4335
40.5,13.3015
41,13.1724
41.5,13.0462
42,12.9228
42.5,12.802
43,12.6838
43.5,12.5681
44,12.4548
44.5,12.3438
45,12.2351
45.5,12.1287
46,12.0243
46.5,11.922
47,11.8217
47.5,11.7234
48,11.6269
48.5,11.5323
49,11.4395
49.5,11.3483
50,11.2589
50.5,11.1711
51,11.0849
51.5,11.0002
52,10.917
52.5,10.8353
53,10.755
53.5,10.6761
54,10.5986
54.5,10.5224
55,10.4474
55.5,10.3737
56,10.3012
56.5,10.2299
57,10.1598
57.5,10.0907
58,10.0228
58.5,9.95598
59,9.89019
59.5,9.82541
60,9.76164
60.5,9.69885
61,9.637
61.5,9.57609
62,9.51609
62.5,9.45698
63,9.39874
63.5,9.34135
64,9.28479
64.5,9.22905
65,9.1741
65.5,9.11992
66,9.06651
66.5,9.01385
67,8.96191
67.5,8.91069
68,8.86017
68.5,8.81034
69,8.76117
69.5,8.71267
70,8.6648
70.5,8.61757
71,8.57096
71.5,8.52495
72,8.47954
72.5,8.43471
73,8.39045
73.5,8.34675
74,8.3036
74.5,8.26099
75,8.21891
75.5,8.17735
76,8.13629
76.5,8.09574
77,8.05568
77.5,8.0161
78,7.97699
78.5,7.93835
79,7.90016
79.5,7.86242
80,7.82513
80.5,7.78826
81,7.75182
81.5,7.71579
82,7.68018
82.5,7.64497
83,7.61015
83.5,7.57572
84,7.54168
84.5,7.50801
85,7.47472
85.5,7.44178
86,7.40921
86.5,7.37698
87,7.34511
87.5,7.31357
88,7.28237
88.5,7.2515
89,7.22095
89.5,7.19072
90,7.16081
90.5,7.13121
91,7.10191
91.5,7.07291
92,7.0442
92.5,7.01579
93,6.98766
93.5,6.95981
94,6.93225
94.5,6.90495
95,6.87793
95.5,6.85116
96,6.82467
96.5,6.79842
97,6.77244
97.5,6.7467
98,6.72121
98.5,6.69596
99,6.67095
99.5,6.64618
100,6.62163
100.5,6.59732
101,6.57324
101.5,6.54937
102,6.52573
102.5,6.50231
103,6.47909
103.5,6.45609
104,6.4333
104.5,6.41071
105,6.38832
105.5,6.36613
106,6.34414
106.5,6.32235
107,6.30074
107.5,6.27933
108,6.2581
108.5,6.23705
109,6.21619
109.5,6.19551
110,6.175
110.5,6.15467
111,6.13451
111.5,6.11452
112,6.0947
112.5,6.07505
113,6.05556
113.5,6.03623
114,6.01706
114.5,5.99805
115,5.97919
115.5,5.96049
116,5.94194
116.5,5.92354
117,5.90529
117.5,5.88719
118,5.86923
118.5,5.85141
119,5.83374
119.5,5.8162
120,5.7988
120.5,5.78154
121,5.76442
121.5,5.74742
122,5.73056
122.5,5.71383
123,5.69723
123.5,5.68075
124,5.6644
124.5,5.64818
125,5.63207
125.5,5.61609
126,5.60023
126.5,5.58449
127,5.56886
127.5,5.55335
128,5.53796
128.5,5.52268
129,5.50751
129.5,5.49245
130,5.4775
130.5,5.46266
131,5.44793
131.5,5.4333
132,5.41878
132.5,5.40436
133,5.39004
133.5,5.37583
134,5.36172
134.5,5.3477
135,5.33379
135.5,5.31997
136,5.30625
136.5,5.29262
137,5.27909
137.5,5.26565
138,5.25231
138.5,5.23906
139,5.22589
139.5,5.21282
140,5.19983
140.5,5.18694
141,5.17412
141.5,5.1614
142,5.14876
142.5,5.13621
143,5.12373
143.5,5.11135
144,5.09904
144.5,5.08681
145,5.07467
145.5,5.0626
146,5.05061
146.5,5.0387
147,5.02687
147.5,5.01511
148,5.00343
148.5,4.99183
149,4.9803
149.5,4.96884
150,4.95745
150.5,4.94614
151,4.9349
151.5,4.92372
152,4.91262
152.5,4.90159
153,4.89063
153.5,4.87973
154,4.86891
154.5,4.85815
155,4.84745
155.5,4.83682
156,4.82626
156.5,4.81576
157,4.80532
157.5,4.79495
158,4.78464
158.5,4.77439
159,4.76421
159.5,4.75408
160,4.74402
160.5,4.73401
161,4.72407
161.5,4.71418
162,4.70435
