1,227.43
1.5,172.442
2,140.451
2.5,119.286
3,104.138
3.5,92.7055
4,83.7385
4.5,76.498
5,70.5168
5.5,65.4843
6,61.1857
6.5,57.4671
7,54.2155
7.5,51.3459
8,48.7928
8.5,46.5054
9,44.443
9.5,42.5732
10,40.8694
10.5,39.31
11,37.8768
11.5,36.5547
12,35.331
12.5,34.1947
13,33.1366
13.5,32.1487
14,31.224
14.5,30.3564
15,29.5408
15.5,28.7725
16,28.0473
16.5,27.3617
17,26.7124
17.5,26.0965
18,25.5115
18.5,24.9549
19,24.4249
19.5,23.9193
20,23.4367
20.5,22.9753
21,22.5337
21.5,22.1108
22,21.7053
22.5,21.3161
23,20.9423
23.5,20.5829
24,20.237
24.5,19.904
25,19.5831
25.5,19.2737
26,18.975
26.5,18.6866
27,18.4079
27.5,18.1385
28,17.8778
28.5,17.6254
29,17.381
29.5,17.1441
30,16.9144
30.5,16.6916
31,16.4754
31.5,16.2654
32,16.0614
32.5,15.8631
33,15.6704
33.5,15.4829
34,15.3004
34.5,15.1228
35,14.9498
35.5,14.7813
36,14.6171
36.5,14.457
37,14.3008
37.5,14.1485
38,13.9998
38.5,13.8547
39,13.713
39.5,13.5746
40,13.4394
40.5,13.3072
41,13.178
41.5,13.0517
42,12.9281
42.5,12.8072
43,12.6888
43.5,12.573
44,12.4596
44.5,12.3485
45,12.2398
45.5,12.1332
46,12.0287
46.5,11.9263
47,11.8259
47.5,11.7275
48,11.631
48.5,11.5363
49,11.4433
49.5,11.3521
50,11.2626
50.5,11.1747
51,11.0885
51.5,11.0037
52,10.9205
52.5,10.8387
53,10.7584
53.5,10.6794
54,10.6018
54.5,10.5255
55,10.4505
55.5,10.3767
56,10.3042
56.5,10.2328
57,10.1626
57.5,10.0936
58,10.0256
58.5,9.95869
59,9.89285
59.5,9.82804
60,9.76422
60.5,9.70138
61,9.6395
61.5,9.57855
62,9.51851
62.5,9.45936
63,9.40108
63.5,9.34365
64,9.28706
64.5,9.23128
65,9.17629
65.5,9.12209
66,9.06864
66.5,9.01595
67,8.96398
67.5,8.91273
68,8.86218
68.5,8.81231
69,8.76312
69.5,8.71459
70,8.6667
70.5,8.61944
71,8.5728
71.5,8.52676
72,8.48133
72.5,8.43647
73,8.39219
73.5,8.34847
74,8.30529
74.5,8.26266
75,8.22056
75.5,8.17897
76,8.1379
76.5,8.09733
77,8.05724
77.5,8.01764
78,7.97852
78.5,7.93986
79,7.90165
79.5,7.86389
80,7.82658
80.5,7.78969
81,7.75323
81.5,7.71719
82,7.68156
82.5,7.64633
83,7.6115
83.5,7.57706
84,7.543
