0.5,325.505
1,212.477
1.5,161.105
2,131.217
2.5,111.445
3,97.2941
3.5,86.6137
4,78.2371
4.5,71.4735
5,65.8863
5.5,61.1855
6,57.1703
6.5,53.697
7,50.66
7.5,47.9799
8,45.5955
8.5,43.4593
9,41.5333
9.5,39.7873
10,38.1964
10.5,36.7403
11,35.4022
11.5,34.1679
12,33.0254
12.5,31.9647
13,30.977
13.5,30.0549
14,29.1918
14.5,28.3822
15,27.6211
15.5,26.9041
16,26.2274
16.5,25.5877
17,24.982
17.5,24.4074
18,23.8617
18.5,23.3426
19,22.8482
19.5,22.3768
20,21.9267
20.5,21.4965
21,21.0849
21.5,20.6906
22,20.3126
22.5,19.9499
23,19.6015
23.5,19.2665
24,18.9443
24.5,18.634
25,18.3351
25.5,18.0468
26,17.7686
26.5,17.5
27,17.2405
27.5,16.9896
28,16.7469
28.5,16.512
29,16.2845
29.5,16.064
30,15.8503
30.5,15.643
31,15.4418
31.5,15.2464
32,15.0567
32.5,14.8723
33,14.6931
33.5,14.5187
34,14.3491
34.5,14.184
35,14.0232
35.5,13.8666
36,13.714
36.5,13.5653
37,13.4202
37.5,13.2788
38,13.1407
38.5,13.006
39,12.8744
39.5,12.7459
40,12.6204
40.5,12.4978
41,12.3779
41.5,12.2607
42,12.146
42.5,12.0339
43,11.9242
43.5,11.8168
44,11.7116
44.5,11.6087
45,11.5079
45.5,11.4091
46,11.3123
46.5,11.2175
47,11.1245
47.5,11.0334
48,10.944
48.5,10.8563
49,10.7703
49.5,10.6859
50,10.6031
50.5,10.5218
51,10.442
51.5,10.3636
52,10.2867
52.5,10.2111
53,10.1368
53.5,10.0639
54,9.99215
54.5,9.92167
55,9.85239
55.5,9.78428
56,9.7173
56.5,9.65143
57,9.58665
57.5,9.52291
58,9.46021
58.5,9.39851
59,9.33779
59.5,9.27803
60,9.2192
60.5,9.16129
61,9.10426
61.5,9.04811
62,8.9928
62.5,8.93833
63,8.88467
63.5,8.8318
64,8.77971
64.5,8.72838
65,8.6778
65.5,8.62794
66,8.57879
66.5,8.53034
67,8.48257
67.5,8.43547
68,8.38903
68.5,8.34322
69,8.29804
69.5,8.25347
70,8.20951
70.5,8.16613
71,8.12333
71.5,8.0811
72,8.03942
72.5,7.99829
73,7.95769
73.5,7.91762
74,7.87806
74.5,7.839
75,7.80043
75.5,7.76235
76,7.72475
76.5,7.68761
77,7.65093
77.5,7.61471
78,7.57892
78.5,7.54356
79,7.50864
79.5,7.47413
80,7.44003
80.5,7.40633
81,7.37304
81.5,7.34013
82,7.3076
82.5,7.27545
83,7.24367
83.5,7.21226
84,7.1812
84.5,7.15049
85,7.12013
85.5,7.0901
86,7.06042
86.5,7.03106
87,7.00202
87.5,6.9733
88,6.9449
88.5,6.9168
89,6.88901
89.5,6.86151
90,6.83431
90.5,6.80739
91,6.78076
91.5,6.75441
92,6.72834
92.5,6.70254
93,6.677
93.5,6.65173
94,6.62671
94.5,6.60196
95,6.57745
95.5,6.55319
96,6.52917
96.5,6.5054
97,6.48186
97.5,6.45856
98,6.43548
98.5,6.41264
99,6.39001
99.5,6.36761
100,6.34542
100.5,6.32345
101,6.30169
101.5,6.28013
102,6.25878
102.5,6.23764
103,6.21669
103.5,6.19594
104,6.17539
